id,string
b1921,http://dbpedia.org/resource/One_Bullet_Away
b1922,http://dbpedia.org/resource/One_Child
b1923,http://dbpedia.org/resource/One_Day_%28novel%29
b1924,http://dbpedia.org/resource/One_Day_in_the_Life_of_Ivan_Denisovich
b1925,http://dbpedia.org/resource/One_Fish_Two_Fish_Red_Fish_Blue_Fish
b1926,http://dbpedia.org/resource/One_Flew_Over_the_Cuckoo%27s_Nest_%28novel%29
b1927,http://dbpedia.org/resource/One_Hundred_Years_of_Solitude
b1928,http://dbpedia.org/resource/One_Month_to_Live
b1929,http://dbpedia.org/resource/One_Night_%40_the_Call_Center
b1930,http://dbpedia.org/resource/One_Second_After
b1931,http://dbpedia.org/resource/One_Thousand_and_One_Nights
b1932,http://dbpedia.org/resource/One_for_the_Money_%28novel%29
b1933,http://dbpedia.org/resource/One_of_Those_Hideous_Books_Where_the_Mother_Dies
b1934,http://dbpedia.org/resource/Only_Revolutions
b1935,http://dbpedia.org/resource/Only_the_Good_Spy_Young
b1936,http://dbpedia.org/resource/Oranges_Are_Not_the_Only_Fruit
b1937,http://dbpedia.org/resource/Ordinary_People_%28novel%29
b1938,http://dbpedia.org/resource/Orientalism_%28book%29
b1939,http://dbpedia.org/resource/Original_Shannara_Trilogy
b1940,http://dbpedia.org/resource/Orlando%3A_A_Biography
b1941,http://dbpedia.org/resource/Orosa-Nakpil%2C_Malate
b1942,http://dbpedia.org/resource/Orthodoxy_%28book%29
b1943,http://dbpedia.org/resource/Oryx_and_Crake
b1944,http://dbpedia.org/resource/Os_Maias
b1945,http://dbpedia.org/resource/Othello
b1946,http://dbpedia.org/resource/Other_Voices%2C_Other_Rooms_%28novel%29
b1947,http://dbpedia.org/resource/Otherland
b1948,http://dbpedia.org/resource/Otomen
b1949,http://dbpedia.org/resource/Our_Band_Could_Be_Your_Life
b1950,http://dbpedia.org/resource/Our_Mutual_Friend
b1951,http://dbpedia.org/resource/Our_Town
b1952,http://dbpedia.org/resource/Ouran_High_School_Host_Club
b1953,http://dbpedia.org/resource/Out_of_Africa
b1954,http://dbpedia.org/resource/Out_of_the_Dust
b1955,http://dbpedia.org/resource/Out_of_the_Silent_Planet
b1956,http://dbpedia.org/resource/Outlander_%28novel%29
b1957,http://dbpedia.org/resource/Outliers_%28book%29
b1958,http://dbpedia.org/resource/Oxford_English_Dictionary
b1959,http://dbpedia.org/resource/PS%2C_I_Love_You_%28novel%29
b1960,http://dbpedia.org/resource/Pagan_Theology
b1961,http://dbpedia.org/resource/Paint_It_Black_%28novel%29
b1962,http://dbpedia.org/resource/Pale_Blue_Dot_%28book%29
b1963,http://dbpedia.org/resource/Pale_Fire
b1964,http://dbpedia.org/resource/Palestine_%28comics%29
b1965,http://dbpedia.org/resource/Palpasa_Cafe
b1966,http://dbpedia.org/resource/Pandora_Hearts
b1967,http://dbpedia.org/resource/Panic_%28novel%29
b1968,http://dbpedia.org/resource/Paper_Towns
b1969,http://dbpedia.org/resource/Papillon_%28book%29
b1970,http://dbpedia.org/resource/Parable_of_the_Sower_%28novel%29
b1971,http://dbpedia.org/resource/Paradise_%28novel%29
b1972,http://dbpedia.org/resource/Paradise_Kiss
b1973,http://dbpedia.org/resource/Paradise_Lost
b1974,http://dbpedia.org/resource/Paradiso_%28novel%29
b1975,http://dbpedia.org/resource/Parallel_Worlds_%28book%29
b1976,http://dbpedia.org/resource/Paranoid_Park_%28novel%29
b1977,http://dbpedia.org/resource/Parasite_Eve
b1978,http://dbpedia.org/resource/Passion_and_Purity
b1979,http://dbpedia.org/resource/Pather_Panchali_%28novel%29
b1980,http://dbpedia.org/resource/Paths_of_Glory_%28novel%29
b1981,http://dbpedia.org/resource/Patient_Zero%3A_A_Joe_Ledger_Novel
b1982,http://dbpedia.org/resource/Patriot_Games
b1983,http://dbpedia.org/resource/Pattern_Recognition_%28novel%29
b1984,http://dbpedia.org/resource/Paula_%28novel%29
b1985,http://dbpedia.org/resource/Pay_It_Forward_%28novel%29
b1986,http://dbpedia.org/resource/Peace_%28novel%29
b1987,http://dbpedia.org/resource/Peace_Like_a_River
b1988,http://dbpedia.org/resource/Peak_%28novel%29
b1989,http://dbpedia.org/resource/Peanuts
b1990,http://dbpedia.org/resource/Pearl_of_Great_Price_%28Mormonism%29
b1991,http://dbpedia.org/resource/Pedagogy_of_the_Oppressed
b1992,http://dbpedia.org/resource/Pedro_P%C3%A1ramo
b1993,http://dbpedia.org/resource/Peeps_%28novel%29
b1994,http://dbpedia.org/resource/Pellinor
b1995,http://dbpedia.org/resource/Pendragon%3A_Before_the_War
b1996,http://dbpedia.org/resource/Peony_in_Love
b1997,http://dbpedia.org/resource/People_of_the_Book_%28novel%29
b1998,http://dbpedia.org/resource/Percy_Jackson_%26_the_Olympians
b1999,http://dbpedia.org/resource/Perdido_Street_Station
b2000,http://dbpedia.org/resource/Perelandra
b2001,http://dbpedia.org/resource/Perfect%3A_A_Novel
b2002,http://dbpedia.org/resource/Perfect_Chemistry
b2003,http://dbpedia.org/resource/Perfect_Match_%28novel%29
b2004,http://dbpedia.org/resource/Perfume_%28novel%29
b2005,http://dbpedia.org/resource/Perry%27s_Chemical_Engineers%27_Handbook
b2006,http://dbpedia.org/resource/Perry_Mason_%28novels%29
b2007,http://dbpedia.org/resource/Persepolis_%28comics%29
b2008,http://dbpedia.org/resource/Personal_Demon
b2009,http://dbpedia.org/resource/Persuasion_%28novel%29
b2010,http://dbpedia.org/resource/Pet_Sematary
b2011,http://dbpedia.org/resource/Pet_Shop_of_Horrors
b2012,http://dbpedia.org/resource/Petals_on_the_Wind
b2013,http://dbpedia.org/resource/Peter_and_Wendy
b2014,http://dbpedia.org/resource/Peter_and_the_Shadow_Thieves
b2015,http://dbpedia.org/resource/Peter_and_the_Starcatchers
b2016,http://dbpedia.org/resource/Petey
b2017,http://dbpedia.org/resource/Phantoms_%28novel%29
b2018,http://dbpedia.org/resource/Philosophi%C3%A6_Naturalis_Principia_Mathematica
b2019,http://dbpedia.org/resource/Philosophical_Investigations
b2020,http://dbpedia.org/resource/Physics_of_the_Impossible
b2021,http://dbpedia.org/resource/PiHKAL
b2022,http://dbpedia.org/resource/Picture_Perfect_%28novel%29
b2023,http://dbpedia.org/resource/Pictures_of_Hollis_Woods
b2024,http://dbpedia.org/resource/Piece_of_Cake_%28novel%29
b2025,http://dbpedia.org/resource/Piercing_the_Darkness
b2026,http://dbpedia.org/resource/Pigs_in_Heaven
b2027,http://dbpedia.org/resource/Pinheads_and_Patriots
b2028,http://dbpedia.org/resource/Pippi_Longstocking_%28novel%29
b2029,http://dbpedia.org/resource/Pir-e-Kamil
b2030,http://dbpedia.org/resource/Pirate_Latitudes
b2031,http://dbpedia.org/resource/Pirates_of_the_Caribbean
b2032,http://dbpedia.org/resource/Plain_Truth
b2033,http://dbpedia.org/resource/Plato_and_a_Platypus_Walk_Into_a_Bar
b2034,http://dbpedia.org/resource/Player_Piano_%28novel%29
b2035,http://dbpedia.org/resource/Playing_for_Pizza
b2036,http://dbpedia.org/resource/Please_Understand_Me
b2037,http://dbpedia.org/resource/Poems_by_Currer%2C_Ellis%2C_and_Acton_Bell
b2038,http://dbpedia.org/resource/Poetic_Edda
b2039,http://dbpedia.org/resource/Point_Blanc
b2040,http://dbpedia.org/resource/Point_of_Impact
b2041,http://dbpedia.org/resource/Poison_%28Wooding_novel%29
b2042,http://dbpedia.org/resource/Poison_Study
b2043,http://dbpedia.org/resource/Polgara_the_Sorceress
b2044,http://dbpedia.org/resource/Pompeii_%28novel%29
b2045,http://dbpedia.org/resource/Ponniyin_Selvan
b2046,http://dbpedia.org/resource/Poor_Little_Bitch_Girl
b2047,http://dbpedia.org/resource/Pop-up_book
b2048,http://dbpedia.org/resource/Popcorn_%28novel%29
b2049,http://dbpedia.org/resource/Popular_Science
b2050,http://dbpedia.org/resource/Portnoy%27s_Complaint
b2051,http://dbpedia.org/resource/Portrait_in_Sepia
b2052,http://dbpedia.org/resource/Possession_%28Byatt_novel%29
b2053,http://dbpedia.org/resource/Possible_Side_Effects
b2054,http://dbpedia.org/resource/Post_Office_%28novel%29
b2055,http://dbpedia.org/resource/Practical_Demonkeeping
b2056,http://dbpedia.org/resource/Practical_Magic_%28novel%29
b2057,http://dbpedia.org/resource/Predator%27s_Gold
b2058,http://dbpedia.org/resource/Predator_Cities
b2059,http://dbpedia.org/resource/Predictably_Irrational
b2060,http://dbpedia.org/resource/Premonitions_%28novel%29
b2061,http://dbpedia.org/resource/Pretties
b2062,http://dbpedia.org/resource/Pretty_Little_Devils
b2063,http://dbpedia.org/resource/Pretty_Little_Liars_%28book%29
b2064,http://dbpedia.org/resource/Pretty_Little_Things
b2065,http://dbpedia.org/resource/Prey_%28novel%29
b2066,http://dbpedia.org/resource/Pride_and_Prejudice
b2067,http://dbpedia.org/resource/Pride_and_Prejudice_and_Zombies
b2068,http://dbpedia.org/resource/Prince_Caspian
b2069,http://dbpedia.org/resource/Princess_Academy
b2070,http://dbpedia.org/resource/Princess_Ai
b2071,http://dbpedia.org/resource/Principia_Discordia
b2072,http://dbpedia.org/resource/Private_%28novel%29
b2073,http://dbpedia.org/resource/Private_Parts_%28book%29
b2074,http://dbpedia.org/resource/Private_Peaceful
b2075,http://dbpedia.org/resource/Prodigal_Summer
b2076,http://dbpedia.org/resource/Profiles_in_Courage
b2077,http://dbpedia.org/resource/Project_17
b2078,http://dbpedia.org/resource/Prom_Nights_from_Hell
b2079,http://dbpedia.org/resource/Prometheus_Rising
b2080,http://dbpedia.org/resource/Prose_Edda
b2081,http://dbpedia.org/resource/Protector_of_the_Small
b2082,http://dbpedia.org/resource/Prozac_Nation
b2083,http://dbpedia.org/resource/Psycho_%28novel%29
b2084,http://dbpedia.org/resource/Ptolemy%27s_Gate
b2085,http://dbpedia.org/resource/Pudd%27nhead_Wilson
b2086,http://dbpedia.org/resource/Pugad_Baboy
b2087,http://dbpedia.org/resource/Purgatorio
b2088,http://dbpedia.org/resource/Purple_Hibiscus
b2089,http://dbpedia.org/resource/Push_%28novel%29
b2090,http://dbpedia.org/resource/Put_on_By_Cunning
b2091,http://dbpedia.org/resource/Pygmalion_%28play%29
b2092,http://dbpedia.org/resource/Pygmy_%28novel%29
b2093,http://dbpedia.org/resource/Pyramids_%28novel%29
b2094,http://dbpedia.org/resource/Q_%26_A_%28novel%29
b2095,http://dbpedia.org/resource/Quantum_%28book%29
b2096,http://dbpedia.org/resource/Quantum_Psychology
b2097,http://dbpedia.org/resource/Queer_%28novel%29
b2098,http://dbpedia.org/resource/Queers_in_History
b2099,http://dbpedia.org/resource/Quidditch_Through_the_Ages
b2100,http://dbpedia.org/resource/Quo_Vadis_%28novel%29
b2101,http://dbpedia.org/resource/Quran
b2102,http://dbpedia.org/resource/Rabbit%2C_Run
b2103,http://dbpedia.org/resource/Race_Matters
b2104,http://dbpedia.org/resource/Rachel%27s_Tears
b2105,http://dbpedia.org/resource/Rachel_Ray_%28novel%29
b2106,http://dbpedia.org/resource/Radiant_Shadows
b2107,http://dbpedia.org/resource/Radical_%28book%29
b2108,http://dbpedia.org/resource/Rage%3A_A_Love_Story
b2109,http://dbpedia.org/resource/Rage_of_Angels
b2110,http://dbpedia.org/resource/Ragtime_%28novel%29
b2111,http://dbpedia.org/resource/Rain_of_Gold
b2112,http://dbpedia.org/resource/Rainbow_Boys
b2113,http://dbpedia.org/resource/Rainbow_Fish
b2114,http://dbpedia.org/resource/Rainbow_High
b2115,http://dbpedia.org/resource/Rainbow_Road_%28novel%29
b2116,http://dbpedia.org/resource/Rainbow_Six_%28novel%29
b2117,http://dbpedia.org/resource/Raise_High_the_Roof_Beam%2C_Carpenters_and_Seymour%3A_An_Introduction
b2118,http://dbpedia.org/resource/Raja_Gidh
b2119,http://dbpedia.org/resource/Ralph_the_Heir
b2120,http://dbpedia.org/resource/Ramayana
b2121,http://dbpedia.org/resource/Ramona_the_Pest
b2122,http://dbpedia.org/resource/Ranger%27s_Apprentice
b2123,http://dbpedia.org/resource/Ranma_%C2%BD
b2124,http://dbpedia.org/resource/Ransom_%28Malouf_novel%29
b2125,http://dbpedia.org/resource/Rant_%28novel%29
b2126,http://dbpedia.org/resource/Raptor_Red
b2127,http://dbpedia.org/resource/Rash_%28novel%29
b2128,http://dbpedia.org/resource/Raven%27s_Gate
b2129,http://dbpedia.org/resource/Reading_Lolita_in_Tehran
b2130,http://dbpedia.org/resource/Ready_or_Not_%28novel%29
b2131,http://dbpedia.org/resource/Reaper_Man
b2132,http://dbpedia.org/resource/Rebecca_%28novel%29
b2133,http://dbpedia.org/resource/Rebel_Angels
b2134,http://dbpedia.org/resource/Reborn%21
b2135,http://dbpedia.org/resource/Red_%28novel%29
b2136,http://dbpedia.org/resource/Red_Dragon_%28novel%29
b2137,http://dbpedia.org/resource/Red_Dwarf%3A_Infinity_Welcomes_Careful_Drivers
b2138,http://dbpedia.org/resource/Red_Inferno%3A_1945
b2139,http://dbpedia.org/resource/Red_Rabbit
b2140,http://dbpedia.org/resource/Red_Robin_%28comic_book%29
b2141,http://dbpedia.org/resource/Red_Scarf_Girl
b2142,http://dbpedia.org/resource/Red_Storm_Rising
b2143,http://dbpedia.org/resource/Red_Strangers
b2144,http://dbpedia.org/resource/Redeeming_Love
b2145,http://dbpedia.org/resource/Redwall
b2146,http://dbpedia.org/resource/Redwall_%28novel%29
b2147,http://dbpedia.org/resource/Reefer_Madness_%282003_book%29
b2148,http://dbpedia.org/resource/Regeneration_%28novel%29
b2149,http://dbpedia.org/resource/Reincarnation_%28novel%29
b2150,http://dbpedia.org/resource/Relic_%28novel%29
b2151,http://dbpedia.org/resource/Religious_text
b2152,http://dbpedia.org/resource/Rendezvous_with_Rama
b2153,http://dbpedia.org/resource/Requiem_for_a_Dream_%28novel%29
b2154,http://dbpedia.org/resource/Reservation_Blues
b2155,http://dbpedia.org/resource/Resident_Evil
b2156,http://dbpedia.org/resource/Resurrection_%28novel%29
b2157,http://dbpedia.org/resource/Return_to_Del
b2158,http://dbpedia.org/resource/Return_to_Paradise_%28novel%29
b2159,http://dbpedia.org/resource/Revelation_Space
b2160,http://dbpedia.org/resource/Reviving_Ophelia
b2161,http://dbpedia.org/resource/Revolution_2020
b2162,http://dbpedia.org/resource/Revolutionary_Road
b2163,http://dbpedia.org/resource/Rhapsody%3A_Child_of_Blood
b2164,http://dbpedia.org/resource/Rhett_Butler%27s_People
b2165,http://dbpedia.org/resource/Rhinoceros_%28play%29
b2166,http://dbpedia.org/resource/Rich_Dad_Poor_Dad
b2167,http://dbpedia.org/resource/Rifles_for_Watie
b2168,http://dbpedia.org/resource/Rights_of_Man
b2169,http://dbpedia.org/resource/Ring_%28Suzuki_novel%29
b2170,http://dbpedia.org/resource/Ringworld
b2171,http://dbpedia.org/resource/Ripley%27s_Believe_It_or_Not%21
b2172,http://dbpedia.org/resource/Rise_of_the_Ogre
b2173,http://dbpedia.org/resource/Rising_Sun_%28novel%29
b2174,http://dbpedia.org/resource/River_God
b2175,http://dbpedia.org/resource/Roadside_Picnic
b2176,http://dbpedia.org/resource/Robinson_Crusoe
b2177,http://dbpedia.org/resource/Rocket_Boys
b2178,http://dbpedia.org/resource/Rogue_Warrior_%28book%29
b2179,http://dbpedia.org/resource/Roll_of_Thunder%2C_Hear_My_Cry
b2180,http://dbpedia.org/resource/Romance_of_the_Three_Kingdoms
b2181,http://dbpedia.org/resource/Romeo_and_Juliet
b2182,http://dbpedia.org/resource/Romiette_and_Julio
b2183,http://dbpedia.org/resource/Room_%28novel%29
b2184,http://dbpedia.org/resource/Roots%3A_The_Saga_of_an_American_Family
b2185,http://dbpedia.org/resource/Roronoa_Zoro
b2186,http://dbpedia.org/resource/Rosario_%2B_Vampire
b2187,http://dbpedia.org/resource/Rose_Daughter
b2188,http://dbpedia.org/resource/Rose_Madder_%28novel%29
b2189,http://dbpedia.org/resource/Rosemary%27s_Baby
b2190,http://dbpedia.org/resource/Ross_O%27Carroll-Kelly
b2191,http://dbpedia.org/resource/Royal_Assassin
b2192,http://dbpedia.org/resource/Rubaiyat_of_Omar_Khayyam
b2193,http://dbpedia.org/resource/Ruby_Holler
b2194,http://dbpedia.org/resource/Rubyfruit_Jungle
b2195,http://dbpedia.org/resource/Rule_of_the_Bone
b2196,http://dbpedia.org/resource/Rules_%28novel%29
b2197,http://dbpedia.org/resource/Rules_for_Radicals
b2198,http://dbpedia.org/resource/Rumble_Fish_%28novel%29
b2199,http://dbpedia.org/resource/Rumo_and_His_Miraculous_Adventures
b2200,http://dbpedia.org/resource/Rumors%3A_A_Luxe_Novel
b2201,http://dbpedia.org/resource/Runaway_%28book%29
b2202,http://dbpedia.org/resource/Runemarks
b2203,http://dbpedia.org/resource/Running_Out_of_Time_%28novel%29
b2204,http://dbpedia.org/resource/Running_with_Scissors_%28memoir%29
b2205,http://dbpedia.org/resource/Rurouni_Kenshin
b2206,http://dbpedia.org/resource/Rush_Limbaugh_Is_a_Big_Fat_Idiot_and_Other_Observations
b2207,http://dbpedia.org/resource/SCUM_Manifesto
b2208,http://dbpedia.org/resource/S_%C2%B7_A%3A_Special_A
b2209,http://dbpedia.org/resource/Sabriel
b2210,http://dbpedia.org/resource/Sadako_and_the_Thousand_Paper_Cranes
b2211,http://dbpedia.org/resource/Safely_Home
b2212,http://dbpedia.org/resource/Sahara_%28novel%29
b2213,http://dbpedia.org/resource/Sahih_Al-Bukhari%3A_The_Early_Years_of_Islam
b2214,http://dbpedia.org/resource/Sahih_Muslim
b2215,http://dbpedia.org/resource/Sahih_al-Bukhari
b2216,http://dbpedia.org/resource/Sailor_Moon
b2217,http://dbpedia.org/resource/Saint_%28book%29
b2218,http://dbpedia.org/resource/Saint_Seiya%3A_The_Lost_Canvas
b2219,http://dbpedia.org/resource/Saiyuki_%28manga%29
b2220,http://dbpedia.org/resource/Salem_Falls
b2221,http://dbpedia.org/resource/Sam%27s_Letters_to_Jennifer
b2222,http://dbpedia.org/resource/Same_Kind_of_Different_as_Me
b2223,http://dbpedia.org/resource/Sammy_Keyes
b2224,http://dbpedia.org/resource/Samurai_Deeper_Kyo
b2225,http://dbpedia.org/resource/Sang_Pemimpi
b2226,http://dbpedia.org/resource/Sarah%27s_Key_%28novel%29
b2227,http://dbpedia.org/resource/Sarum_%28novel%29
b2228,http://dbpedia.org/resource/Saturday_%28novel%29
b2229,http://dbpedia.org/resource/Savage_Inequalities
b2230,http://dbpedia.org/resource/Save_Me_from_Myself
b2231,http://dbpedia.org/resource/Saving_Fish_from_Drowning
b2232,http://dbpedia.org/resource/Scar_Tissue_%28book%29
b2233,http://dbpedia.org/resource/Scarecrow_%28novel%29
b2234,http://dbpedia.org/resource/Scarlett_%28Ripley_novel%29
b2235,http://dbpedia.org/resource/Scarpetta_%28novel%29
b2236,http://dbpedia.org/resource/Schindler%27s_Ark
b2237,http://dbpedia.org/resource/Schooled_%28novel%29
b2238,http://dbpedia.org/resource/Schr%C3%B6dinger%27s_Cat_Trilogy
b2239,http://dbpedia.org/resource/Science_book
b2240,http://dbpedia.org/resource/Scientific_American
b2241,http://dbpedia.org/resource/Scientific_literature
b2242,http://dbpedia.org/resource/Scorpia_%28novel%29
b2243,http://dbpedia.org/resource/Scorpions_%28novel%29
b2244,http://dbpedia.org/resource/Scratch9
b2245,http://dbpedia.org/resource/Sea_of_Poppies
b2246,http://dbpedia.org/resource/Seabiscuit%3A_An_American_Legend
b2247,http://dbpedia.org/resource/Searching_for_David%27s_Heart
b2248,http://dbpedia.org/resource/Searching_for_God_Knows_What
b2249,http://dbpedia.org/resource/Second_Chance_%28novel%29
b2250,http://dbpedia.org/resource/Second_Foundation
b2251,http://dbpedia.org/resource/Second_Glance
b2252,http://dbpedia.org/resource/Secrets_%28novel%29
b2253,http://dbpedia.org/resource/Security_Analysis_%28book%29
b2254,http://dbpedia.org/resource/Seeds_of_Yesterday
b2255,http://dbpedia.org/resource/Seeing_Redd
b2256,http://dbpedia.org/resource/Seize_the_Night_%28novel%29
b2257,http://dbpedia.org/resource/Self-Reliance
b2258,http://dbpedia.org/resource/Sellevision
b2259,http://dbpedia.org/resource/Sense_and_Sensibility
b2260,http://dbpedia.org/resource/Sense_and_Sensibility_and_Sea_Monsters
b2261,http://dbpedia.org/resource/Septimus_Heap
b2262,http://dbpedia.org/resource/Sepulchre_%28comics%29
b2263,http://dbpedia.org/resource/Servant_of_the_Bones
b2264,http://dbpedia.org/resource/Seven_Ancient_Wonders
b2265,http://dbpedia.org/resource/Seven_Pillars_of_Wisdom
b2266,http://dbpedia.org/resource/Seventeen_%28Tarkington_novel%29
b2267,http://dbpedia.org/resource/Seventh_Son_%28novel%29
b2268,http://dbpedia.org/resource/Sex%2C_Drugs%2C_and_Cocoa_Puffs
b2269,http://dbpedia.org/resource/Sex_at_Dawn
b2270,http://dbpedia.org/resource/Shade%27s_Children
b2271,http://dbpedia.org/resource/Shadow%27s_Edge
b2272,http://dbpedia.org/resource/Shadow_Children
b2273,http://dbpedia.org/resource/Shadow_Kiss
b2274,http://dbpedia.org/resource/Shadow_Puppets
b2275,http://dbpedia.org/resource/Shadow_of_the_Giant
b2276,http://dbpedia.org/resource/Shadow_of_the_Hegemon
b2277,http://dbpedia.org/resource/Shadowmancer
b2278,http://dbpedia.org/resource/Shadows_%28novel%29
b2279,http://dbpedia.org/resource/Shake_Hands_with_the_Devil_%28book%29
b2280,http://dbpedia.org/resource/Shakespeare%27s_sonnets
b2281,http://dbpedia.org/resource/Shalimar_the_Clown
b2282,http://dbpedia.org/resource/Shaman_King
b2283,http://dbpedia.org/resource/Shane_%28novel%29
b2284,http://dbpedia.org/resource/Shanghai_Baby
b2285,http://dbpedia.org/resource/Shanghai_Girls
b2286,http://dbpedia.org/resource/Shantaram_%28novel%29
b2287,http://dbpedia.org/resource/Sharp_Objects
b2288,http://dbpedia.org/resource/Sharpe_%28novel_series%29
b2289,http://dbpedia.org/resource/Shattered_%28book%29
b2290,http://dbpedia.org/resource/Shattered_Mirror
b2291,http://dbpedia.org/resource/She%27s_Come_Undone
b2292,http://dbpedia.org/resource/She%3A_A_History_of_Adventure
b2293,http://dbpedia.org/resource/She_Walks_in_Beauty
b2294,http://dbpedia.org/resource/Shift_%28novel%29
b2295,http://dbpedia.org/resource/Shiloh_%28Naylor_novel%29
b2296,http://dbpedia.org/resource/Shit_My_Dad_Says
b2297,http://dbpedia.org/resource/Shonen_Jump_%28magazine%29
b2298,http://dbpedia.org/resource/Shopaholic_%28novels%29
b2299,http://dbpedia.org/resource/Shopaholic_Ties_the_Knot
b2300,http://dbpedia.org/resource/Shopaholic_and_Baby
b2301,http://dbpedia.org/resource/Shopaholic_and_Sister
b2302,http://dbpedia.org/resource/Shopgirl_%28novella%29
b2303,http://dbpedia.org/resource/Showdown_%28Dekker_novel%29
b2304,http://dbpedia.org/resource/Shugo_Chara%21
b2305,http://dbpedia.org/resource/Shutter_Island
b2306,http://dbpedia.org/resource/Siddhartha_%28novel%29
b2307,http://dbpedia.org/resource/Sideways_Stories_from_Wayside_School_%28book%29
b2308,http://dbpedia.org/resource/Sidney_Sheldon%27s_Mistress_of_the_Game
b2309,http://dbpedia.org/resource/Silas_Marner
b2310,http://dbpedia.org/resource/Silence_%28novel%29
b2311,http://dbpedia.org/resource/Silent_Honor
b2312,http://dbpedia.org/resource/Silent_Spring
b2313,http://dbpedia.org/resource/Silent_to_the_Bone
b2314,http://dbpedia.org/resource/Silverwing_%28novel%29
b2315,http://dbpedia.org/resource/Sin_City
b2316,http://dbpedia.org/resource/Sir_Gawain_and_the_Green_Knight
b2317,http://dbpedia.org/resource/Sir_Thursday
b2318,http://dbpedia.org/resource/Sister_Carrie
b2319,http://dbpedia.org/resource/Sisters_%28Lynne_Cheney_novel%29
b2320,http://dbpedia.org/resource/Six_Thinking_Hats
b2321,http://dbpedia.org/resource/Skeleton_Creek_%28novel%29
b2322,http://dbpedia.org/resource/Skeleton_Crew
b2323,http://dbpedia.org/resource/Skeleton_Key_%28novel%29
b2324,http://dbpedia.org/resource/Skellig
b2325,http://dbpedia.org/resource/Skin_Trade_%28novel%29
b2326,http://dbpedia.org/resource/Skinned_%28novel%29
b2327,http://dbpedia.org/resource/Skinny_Bitch
b2328,http://dbpedia.org/resource/Skinny_Legs_and_All_%28novel%29
b2329,http://dbpedia.org/resource/Skip_Beat%21
b2330,http://dbpedia.org/resource/Skipping_Christmas
b2331,http://dbpedia.org/resource/Skippyjon_Jones
b2332,http://dbpedia.org/resource/Skulduggery_Pleasant
b2333,http://dbpedia.org/resource/Skybreaker
b2334,http://dbpedia.org/resource/Slam_%28novel%29
b2335,http://dbpedia.org/resource/Slam_Dunk_%28manga%29
b2336,http://dbpedia.org/resource/Slapstick_%28novel%29
b2337,http://dbpedia.org/resource/Slash_%28autobiography%29
b2338,http://dbpedia.org/resource/Slaughterhouse-Five
b2339,http://dbpedia.org/resource/Sleeping_Freshmen_Never_Lie
b2340,http://dbpedia.org/resource/Small_Gods
b2341,http://dbpedia.org/resource/Small_Steps_%28novel%29
b2342,http://dbpedia.org/resource/Smashed%3A_Story_of_a_Drunken_Girlhood
b2343,http://dbpedia.org/resource/Smile%21_%28novel%29
b2344,http://dbpedia.org/resource/Smoke_and_Mirrors_%28story_collection%29
b2345,http://dbpedia.org/resource/Snakecharm
b2346,http://dbpedia.org/resource/Snakehead_%28novel%29
b2347,http://dbpedia.org/resource/Snow_%28Pamuk_novel%29
b2348,http://dbpedia.org/resource/Snow_Crash
b2349,http://dbpedia.org/resource/Snow_Falling_on_Cedars
b2350,http://dbpedia.org/resource/Snow_Flower_and_the_Secret_Fan
b2351,http://dbpedia.org/resource/So_B._It
b2352,http://dbpedia.org/resource/So_Long%2C_and_Thanks_for_All_the_Fish
b2353,http://dbpedia.org/resource/So_Yesterday_%28novel%29
b2354,http://dbpedia.org/resource/So_You_Want_to_Be_a_Wizard
b2355,http://dbpedia.org/resource/Solanin
b2356,http://dbpedia.org/resource/Sold_%28McCormick_novel%29
b2357,http://dbpedia.org/resource/Soldier_Boys
b2358,http://dbpedia.org/resource/Soldier_X
b2359,http://dbpedia.org/resource/Someday_This_Pain_Will_Be_Useful_to_You
b2360,http://dbpedia.org/resource/Someone_like_You_%28novel%29
b2361,http://dbpedia.org/resource/Something_Borrowed_%28novel%29
b2362,http://dbpedia.org/resource/Something_More_%28novel%29
b2363,http://dbpedia.org/resource/Something_Wicked_This_Way_Comes_%28novel%29
b2364,http://dbpedia.org/resource/Son_of_a_Witch
b2365,http://dbpedia.org/resource/Son_of_the_Mob
b2366,http://dbpedia.org/resource/Son_of_the_Shadows
b2367,http://dbpedia.org/resource/Song_of_Solomon_%28novel%29
b2368,http://dbpedia.org/resource/Song_of_the_Sparrow
b2369,http://dbpedia.org/resource/Songs_of_Innocence_and_of_Experience
b2370,http://dbpedia.org/resource/Songs_of_the_Doomed
b2371,http://dbpedia.org/resource/Sons_and_Lovers
b2372,http://dbpedia.org/resource/Sons_of_the_Dark
b2373,http://dbpedia.org/resource/Soon_I_Will_Be_Invincible
b2374,http://dbpedia.org/resource/Sophie%27s_Choice_%28novel%29
b2375,http://dbpedia.org/resource/Sophie%27s_World
b2376,http://dbpedia.org/resource/Sorry_%28novel%29
b2377,http://dbpedia.org/resource/Soul_Eater_%28manga%29
b2378,http://dbpedia.org/resource/Soul_Eater_%28novel%29
b2379,http://dbpedia.org/resource/Soul_of_the_Fire
b2380,http://dbpedia.org/resource/Soulmates_%28play%29
b2381,http://dbpedia.org/resource/Sound_of_the_Beast
b2382,http://dbpedia.org/resource/Sounder
b2383,http://dbpedia.org/resource/South_of_Broad
b2384,http://dbpedia.org/resource/South_of_the_Border%2C_West_of_the_Sun
b2385,http://dbpedia.org/resource/Space_%28novel%29
